
# Curve 0 of 1, 480 points
# Curve title: "Exp. 1"
# x y type
 10.8362  1.83152  i
 10.8788  1.79958  i
 10.8993  1.74653  i
 10.8984  1.70415  i
 10.9192  1.66169  i
 10.9389  1.57156  i
 10.9596  1.52381  i
 10.9589  1.49202  i
 11.0011  1.43889  i
 11.0216  1.38584  i
 10.9995  1.36473  i
 11.0406  1.25863  i
 11.0832  1.22669  i
 11.0823  1.18431  i
 11.0817  1.15253  i
 11.1243  1.12059  i
 11.1234  1.07821  i
 11.1225  1.03583  i
 11.2069  0.929573  i
 11.2276  0.887116  i
 11.2698  0.833987  i
 11.3123  0.79675  i
 11.4063  0.805241  i
 11.5315  0.928404  i
 11.509  0.886103  i
 11.5766  1.01301  i
 11.5541  0.970705  i
 11.6741  1.18571  i
 11.6442  1.13991  i
 11.7196  1.2915  i
 11.6897  1.2457  i
 11.803  1.48369  i
 11.7803  1.43609  i
 11.7797  1.40431  i
 11.8479  1.56299  i
 11.8254  1.52069  i
 11.9155  1.68989  i
 11.9824  1.77971  i
 11.9597  1.73212  i
 12.0048  1.81672  i
 12.049  1.85894  i
 12.1591  1.9486  i
 12.2034  1.99612  i
 12.2909  2.03819  i
 12.3565  2.06974  i
 12.4659  2.12762  i
 12.5531  2.1538  i
 12.6402  2.17997  i
 12.7264  2.16377  i
 12.7907  2.13175  i
 12.8969  2.03601  i
 12.9389  1.97229  i
 12.9811  1.91916  i
 13.0021  1.8873  i
 13.0433  1.79179  i
 13.0641  1.74933  i
 13.0633  1.71225  i
 13.084  1.6645  i
 13.1047  1.62204  i
 13.0824  1.59033  i
 13.1237  1.49483  i
 13.1228  1.45245  i
 13.1219  1.41007  i
 13.1424  1.35702  i
 13.1416  1.31464  i
 13.1612  1.21921  i
 13.1817  1.16616  i
 13.1808  1.12378  i
 13.1799  1.0814  i
 13.2005  1.02835  i
 13.1998  0.996568  i
 13.2197  0.911733  i
 13.2188  0.869355  i
 13.2179  0.826976  i
 13.217  0.784598  i
 13.2375  0.731546  i
 13.2369  0.699763  i
 13.2566  0.60963  i
 13.2556  0.561955  i
 13.2547  0.519576  i
 13.254  0.482495  i
 13.2531  0.440116  i
 13.2942  0.339312  i
 13.2933  0.296933  i
 13.2925  0.254555  i
 13.2916  0.212176  i
 13.2907  0.169798  i
 13.3101  0.0637734  i
 13.3523  0.0106444  i
 13.3514 -0.0317341  i
 13.3505 -0.0741126  i
 13.3711 -0.121866  i
 13.3682 -0.259596  i
 13.3907 -0.222593  i
 13.3889 -0.30735  i
 13.4313 -0.349885  i
 13.4304 -0.392263  i
 13.4295 -0.434642  i
 13.4706 -0.540744  i
 13.4697 -0.583122  i
 13.4902 -0.636173  i
 13.4681 -0.657284  i
 13.5107 -0.689224  i
 13.5101 -0.721008  i
 13.5807 -0.79543  i
 13.6708 -0.626228  i
 13.6411 -0.668502  i
 13.6402 -0.710881  i
 13.6393 -0.753259  i
 13.7095 -0.504519  i
 13.7555 -0.372242  i
 13.733 -0.414543  i
 13.7321 -0.456921  i
 13.7781 -0.329942  i
 13.8245 -0.181773  i
 13.8236 -0.224151  i
 13.8229 -0.255935  i
 13.87 -0.0759822  i
 13.8691 -0.118361  i
 13.8684 -0.150145  i
 13.9374  0.040325  i
 13.9828  0.140818  i
 13.9601  0.0932202  i
 14.0052  0.177821  i
 14.1159  0.293973  i
 14.0933  0.251672  i
 14.2037  0.351932  i
 14.248  0.399452  i
 14.466  0.472835  i
 14.5531  0.49901  i
 14.6402  0.519888  i
 14.7272  0.540765  i
 14.9442  0.566473  i
 15.0313  0.592648  i
 15.118  0.597634  i
 15.2047  0.602619  i
 15.2917  0.623497  i
 15.4659  0.670549  i
 15.5534  0.712616  i
 15.6407  0.749386  i
 15.6921  0.789817  i
 15.7504  0.817862  i
 15.9034  0.886181  i
 15.9905  0.912356  i
 16.0774  0.927937  i
 16.1644  0.943517  i
 16.2293  0.943283  i
 16.4241  0.942582  i
 16.5105  0.931676  i
 16.5965  0.904878  i
 16.6824  0.872782  i
 16.7669  0.771822  i
 16.8091  0.718693  i
 16.8512  0.665564  i
 16.872  0.623107  i
 16.9142  0.569978  i
 16.935  0.532819  i
 16.9771  0.474393  i
 17.0194  0.426561  i
 17.1476  0.346634  i
 17.1899  0.298803  i
 17.2323  0.256268  i
 17.2962  0.208359  i
 17.3172  0.176497  i
 17.3801  0.0809117  i
 17.401  0.0437526  i
 17.4431 -0.0146736  i
 17.4853 -0.0625052  i
 17.5276 -0.110337  i
 17.6122 -0.206  i
 17.6981 -0.238096  i
 17.785 -0.222515  i
 17.8719 -0.212232  i
 17.959 -0.186057  i
 18.1316 -0.213167  i
 18.2181 -0.218776  i
 18.3043 -0.23498  i
 18.3903 -0.261778  i
 18.4551 -0.272606  i
 18.6061 -0.294341  i
 18.6927 -0.294652  i
 18.7793 -0.294964  i
 18.8659 -0.295275  i
 18.9308 -0.295509  i
 19.1256 -0.29621  i
 19.2122 -0.296522  i
 19.299 -0.286239  i
 19.3856 -0.28655  i
 19.4721 -0.292159  i
 19.5369 -0.29769  i
 19.6883 -0.303533  i
 19.7748 -0.309142  i
 19.8617 -0.293562  i
 19.9561 -0.263881  i
 20.0146 -0.225242  i
 20.014 -0.257026  i
 20.1673 -0.172814  i
 20.2543 -0.151936  i
 20.3413 -0.131059  i
 20.4281 -0.120776  i
 20.6445 -0.126852  i
 20.7308 -0.137758  i
 20.8171 -0.153962  i
 20.9032 -0.175463  i
 21.0762 -0.18668  i
 21.1631 -0.1711  i
 21.25 -0.15552  i
 21.337 -0.134642  i
 21.4022 -0.124281  i
 21.5546 -0.0824481  i
 21.6418 -0.0509758  i
 21.7289 -0.0300981  i
 21.794 -0.0197372  i
 21.9901  0.0378321  i
 22.0769  0.0481151  i
 22.164  0.0742901  i
 22.2509  0.0898704  i
 22.4685  0.142065  i
 22.5555  0.162942  i
 22.6426  0.18382  i
 22.7296  0.204697  i
 22.9471  0.256892  i
 23.034  0.267175  i
 23.1211  0.29335  i
 23.2078  0.298335  i
 23.3594  0.303087  i
 23.4679  0.313292  i
 23.5548  0.328873  i
 23.6412  0.323264  i
 23.7279  0.32825  i
 23.8144  0.322641  i
 23.901  0.322329  i
 23.9876  0.322017  i
 24.0742  0.321706  i
 24.1606  0.316097  i
 24.2472  0.315785  i
 24.3338  0.315474  i
 24.5142  0.31659  i
 24.594  0.335728  i
 24.659  0.340792  i
 24.8541  0.350685  i
 24.9405  0.345076  i
 25.0272  0.350062  i
 25.114  0.360345  i
 25.179  0.360111  i
 25.3309  0.380755  i
 25.4175  0.380444  i
 25.5043  0.390727  i
 25.591  0.395712  i
 25.6779  0.411293  i
 25.9381  0.431547  i
 26.0249  0.44183  i
 26.1117  0.452113  i
 26.1984  0.457099  i
 26.2852  0.467382  i
 26.4804  0.482573  i
 26.589  0.503373  i
 26.6757  0.508358  i
 26.7624  0.513344  i
 26.8276  0.523705  i
 27.0227  0.538896  i
 27.1094  0.543881  i
 27.1962  0.554164  i
 27.2828  0.553853  i
 27.3478  0.553619  i
 27.5429  0.56881  i
 27.6295  0.568498  i
 27.7164  0.584079  i

