
# Curve 0 of 1, 1200 points
# Curve title: "Re ε_M"
# x y type
 8.81806  2.62163  i
 8.84074  2.61454  i
 8.86342  2.61483  i
 8.88609  2.62323  i
 8.90877  2.63957  i
 8.93144  2.66278  i
 8.95412  2.691  i
 8.9768  2.72167  i
 8.99947  2.75172  i
 9.02215  2.77772  i
 9.04482  2.79626  i
 9.0675  2.80407  i
 9.09018  2.79823  i
 9.11285  2.77625  i
 9.13553  2.73637  i
 9.15821  2.67812  i
 9.18088  2.60288  i
 9.20356  2.51423  i
 9.22623  2.41758  i
 9.24891  2.31931  i
 9.27159  2.22562  i
 9.29426  2.14159  i
 9.31694  2.07076  i
 9.33961  2.0152  i
 9.36229  1.97573  i
 9.38497  1.9522  i
 9.40764  1.94362  i
 9.43032  1.94834  i
 9.453  1.9642  i
 9.47567  1.98881  i
 9.49835  2.0197  i
 9.52102  2.0545  i
 9.5437  2.09112  i
 9.56638  2.12794  i
 9.58905  2.16392  i
 9.61173  2.19856  i
 9.6344  2.23176  i
 9.65708  2.26354  i
 9.67976  2.29385  i
 9.70243  2.32248  i
 9.72511  2.34915  i
 9.74779  2.37355  i
 9.77046  2.39532  i
 9.79314  2.41386  i
 9.81581  2.42841  i
 9.83849  2.43818  i
 9.86117  2.44269  i
 9.88384  2.44194  i
 9.90652  2.43623  i
 9.92919  2.42574  i
 9.95187  2.41014  i
 9.97455  2.38857  i
 9.99722  2.35991  i
 10.0199  2.32335  i
 10.0426  2.27889  i
 10.0653  2.22766  i
 10.0879  2.17184  i
 10.1106  2.11434  i
 10.1333  2.05835  i
 10.156  2.00696  i
 10.1786  1.96297  i
 10.2013  1.92876  i
 10.224  1.90604  i
 10.2467  1.89557  i
 10.2693  1.89707  i
 10.292  1.90931  i
 10.3147  1.93031  i
 10.3374  1.95758  i
 10.36  1.98835  i
 10.3827  2.01977  i
 10.4054  2.04904  i
 10.4281  2.07373  i
 10.4507  2.09198  i
 10.4734  2.10278  i
 10.4961  2.10594  i
 10.5188  2.10196  i
 10.5415  2.09168  i
 10.5641  2.07598  i
 10.5868  2.05562  i
 10.6095  2.03131  i
 10.6322  2.00382  i
 10.6548  1.97417  i
 10.6775  1.94365  i
 10.7002  1.91361  i
 10.7229  1.88526  i
 10.7455  1.85962  i
 10.7682  1.83757  i
 10.7909  1.81996  i
 10.8136  1.8075  i
 10.8362  1.80061  i
 10.8589  1.7992  i
 10.8816  1.80261  i
 10.9043  1.80945  i
 10.9269  1.81736  i
 10.9496  1.82285  i
 10.9723  1.82125  i
 10.995  1.80702  i
 11.0176  1.77427  i
 11.0403  1.7176  i
 11.063  1.63303  i
 11.0857  1.51919  i
 11.1084  1.37827  i
 11.131  1.21659  i
 11.1537  1.0441  i
 11.1764  0.872556  i
 11.1991  0.713098  i
 11.2217  0.574137  i
 11.2444  0.460431  i
 11.2671  0.373312  i
 11.2898  0.311534  i
 11.3124  0.27222  i
 11.3351  0.251673  i
 11.3578  0.245991  i
 11.3805  0.251419  i
 11.4031  0.264489  i
 11.4258  0.282047  i
 11.4485  0.301277  i
 11.4712  0.319765  i
 11.4938  0.335541  i
 11.5165  0.347093  i
 11.5392  0.353316  i
 11.5619  0.353436  i
 11.5846  0.346931  i
 11.6072  0.333443  i
 11.6299  0.312683  i
 11.6526  0.284342  i
 11.6753  0.248139  i
 11.6979  0.204021  i
 11.7206  0.152425  i
 11.7433  0.094403  i
 11.766  0.0315187  i
 11.7886 -0.0344177  i
 11.8113 -0.101591  i
 11.834 -0.168324  i
 11.8567 -0.233188  i
 11.8793 -0.295134  i
 11.902 -0.353645  i
 11.9247 -0.408765  i
 11.9474 -0.46092  i
 11.97 -0.510525  i
 11.9927 -0.557605  i
 12.0154 -0.601639  i
 12.0381 -0.641774  i
 12.0608 -0.677261  i
 12.0834 -0.707919  i
 12.1061 -0.734446  i
 12.1288 -0.75848  i
 12.1515 -0.782371  i
 12.1741 -0.808678  i
 12.1968 -0.8395  i
 12.2195 -0.875861  i
 12.2422 -0.91744  i
 12.2648 -0.96281  i
 12.2875 -1.01008  i
 12.3102 -1.0576  i
 12.3329 -1.10436  i
 12.3555 -1.14991  i
 12.3782 -1.19416  i
 12.4009 -1.23703  i
 12.4236 -1.27829  i
 12.4462 -1.31751  i
 12.4689 -1.354  i
 12.4916 -1.3869  i
 12.5143 -1.4153  i
 12.537 -1.43848  i
 12.5596 -1.45612  i
 12.5823 -1.46838  i
 12.605 -1.47577  i
 12.6277 -1.47891  i
 12.6503 -1.47828  i
 12.673 -1.47412  i
 12.6957 -1.46657  i
 12.7184 -1.45571  i
 12.741 -1.44173  i
 12.7637 -1.42496  i
 12.7864 -1.40578  i
 12.8091 -1.38459  i
 12.8317 -1.36183  i
 12.8544 -1.33797  i
 12.8771 -1.31352  i
 12.8998 -1.28904  i
 12.9224 -1.26507  i
 12.9451 -1.24208  i
 12.9678 -1.22037  i
 12.9905 -1.20005  i
 13.0132 -1.18102  i
 13.0358 -1.16303  i
 13.0585 -1.14576  i
 13.0812 -1.12888  i
 13.1039 -1.11217  i
 13.1265 -1.09554  i
 13.1492 -1.07911  i
 13.1719 -1.06309  i
 13.1946 -1.04777  i
 13.2172 -1.03338  i
 13.2399 -1.01997  i
 13.2626 -1.00746  i
 13.2853 -0.995586  i
 13.3079 -0.984072  i
 13.3306 -0.972679  i
 13.3533 -0.961282  i
 13.376 -0.949869  i
 13.3986 -0.938479  i
 13.4213 -0.927106  i
 13.444 -0.915614  i
 13.4667 -0.903714  i
 13.4894 -0.89102  i
 13.512 -0.877183  i
 13.5347 -0.862011  i
 13.5574 -0.845556  i
 13.5801 -0.828105  i
 13.6027 -0.810099  i
 13.6254 -0.792027  i
 13.6481 -0.77432  i
 13.6708 -0.75729  i
 13.6934 -0.741109  i
 13.7161 -0.72582  i
 13.7388 -0.711363  i
